,日期,单品编码,批发价格(元/千克)
45233,2022-11-12,102900011034026,2.21
45234,2022-11-12,102900011034224,0.73
45235,2022-11-12,102900011034231,0.63
45236,2022-11-12,102900011034330,3.87
45237,2022-11-12,102900011035078,15.7
45238,2022-11-12,102900011035764,4.7
45239,2022-11-12,102900011035771,3.45
45240,2022-11-12,102900011035788,2.75
45241,2022-11-12,106949711300259,1.66
45242,2022-11-13,102900005115625,2.61
45243,2022-11-13,102900005115779,3.59
45244,2022-11-13,102900005115786,9.13
45245,2022-11-13,102900005115854,2.06
45246,2022-11-13,102900005115878,1.98
45247,2022-11-13,102900005115908,3.0
45248,2022-11-13,102900005115984,3.66
45249,2022-11-13,102900005116257,3.73
45250,2022-11-13,102900005116509,4.58
45251,2022-11-13,102900005116530,8.6
45252,2022-11-13,102900005116714,4.61
45253,2022-11-13,102900005116806,3.02
45254,2022-11-13,102900005116837,3.52
45255,2022-11-13,102900005116899,3.77
45256,2022-11-13,102900005118817,4.04
45257,2022-11-13,102900005118831,3.55
45258,2022-11-13,102900005122654,1.18
45259,2022-11-13,102900011000571,1.2
45260,2022-11-13,102900011007044,2.6
45261,2022-11-13,102900011008164,1.82
45262,2022-11-13,102900011009277,3.0
45263,2022-11-13,102900011013274,4.73
45264,2022-11-13,102900011016701,2.28
45265,2022-11-13,102900011021842,7.0
45266,2022-11-13,102900011022849,1.07
45267,2022-11-13,102900011029688,2.6
45268,2022-11-13,102900011030059,0.96
45269,2022-11-13,102900011030097,1.6
45270,2022-11-13,102900011030110,1.17
45271,2022-11-13,102900011030134,0.61
45272,2022-11-13,102900011030141,0.98
45273,2022-11-13,102900011030905,1.38
45274,2022-11-13,102900011030912,2.54
45275,2022-11-13,102900011030929,1.48
45276,2022-11-13,102900011031100,1.07
45277,2022-11-13,102900011031582,0.77
45278,2022-11-13,102900011031926,3.04
45279,2022-11-13,102900011032022,0.78
45280,2022-11-13,102900011032213,1.6
45281,2022-11-13,102900011032244,4.2
45282,2022-11-13,102900011032251,1.45
45283,2022-11-13,102900011032367,13.68
45284,2022-11-13,102900011032732,9.17
45285,2022-11-13,102900011032848,1.2
45286,2022-11-13,102900011033906,0.9
45287,2022-11-13,102900011033920,2.76
45288,2022-11-13,102900011033944,7.06
45289,2022-11-13,102900011034026,2.52
45290,2022-11-13,102900011034224,0.71
45291,2022-11-13,102900011034231,0.54
45292,2022-11-13,102900011034330,3.88
45293,2022-11-13,102900011035078,14.8
45294,2022-11-13,102900011035771,3.23
45295,2022-11-13,102900011035788,2.22
45296,2022-11-13,102900051009336,14.25
45297,2022-11-13,102900051010455,0.3
45298,2022-11-13,106949711300259,1.41
45299,2022-11-14,102900005115625,2.42
45300,2022-11-14,102900005115779,3.6
45301,2022-11-14,102900005115854,2.45
45302,2022-11-14,102900005115878,1.99
45303,2022-11-14,102900005115908,3.0
45304,2022-11-14,102900005115984,3.63
45305,2022-11-14,102900005116257,3.57
45306,2022-11-14,102900005116509,4.47
45307,2022-11-14,102900005116530,8.6
45308,2022-11-14,102900005116714,4.77
45309,2022-11-14,102900005116806,3.02
45310,2022-11-14,102900005116837,3.61
45311,2022-11-14,102900005116899,3.89
45312,2022-11-14,102900005118831,3.51
45313,2022-11-14,102900005122654,1.2
45314,2022-11-14,102900011000571,1.2
45315,2022-11-14,102900011007044,2.6
45316,2022-11-14,102900011008164,1.2
45317,2022-11-14,102900011008522,0.11
45318,2022-11-14,102900011012482,5.56
45319,2022-11-14,102900011013274,4.72
45320,2022-11-14,102900011016701,1.58
45321,2022-11-14,102900011021842,7.0
45322,2022-11-14,102900011022849,1.07
45323,2022-11-14,102900011029688,2.6
45324,2022-11-14,102900011030059,0.68
45325,2022-11-14,102900011030097,1.6
45326,2022-11-14,102900011030110,1.13
45327,2022-11-14,102900011030134,0.62
45328,2022-11-14,102900011030141,1.0
45329,2022-11-14,102900011030905,1.38
45330,2022-11-14,102900011030912,2.54
45331,2022-11-14,102900011030929,1.55
45332,2022-11-14,102900011031100,1.08
45333,2022-11-14,102900011031582,0.82
45334,2022-11-14,102900011032022,0.77
45335,2022-11-14,102900011032213,1.32
45336,2022-11-14,102900011032237,1.06
45337,2022-11-14,102900011032244,4.33
45338,2022-11-14,102900011032251,1.55
45339,2022-11-14,102900011032367,12.99
45340,2022-11-14,102900011032732,9.51
45341,2022-11-14,102900011032848,1.2
45342,2022-11-14,102900011033906,1.05
45343,2022-11-14,102900011033920,2.37
45344,2022-11-14,102900011033944,6.87
45345,2022-11-14,102900011034026,2.4
45346,2022-11-14,102900011034224,0.64
45347,2022-11-14,102900011034231,0.55
45348,2022-11-14,102900011034330,3.9
45349,2022-11-14,102900011035078,13.85
45350,2022-11-14,102900011035771,2.56
45351,2022-11-14,102900011035788,1.8
45352,2022-11-14,106949711300259,1.81
45353,2022-11-15,102900005115625,2.57
45354,2022-11-15,102900005115854,2.45
45355,2022-11-15,102900005115878,2.04
45356,2022-11-15,102900005116257,3.52
45357,2022-11-15,102900005116509,3.96
45358,2022-11-15,102900005116530,8.6
45359,2022-11-15,102900005116714,4.93
45360,2022-11-15,102900005116806,3.02
45361,2022-11-15,102900005116837,3.58
45362,2022-11-15,102900005116899,3.77
45363,2022-11-15,102900005118831,3.18
45364,2022-11-15,102900005122654,1.2
45365,2022-11-15,102900011000571,1.2
45366,2022-11-15,102900011007044,2.6
45367,2022-11-15,102900011012482,5.54
45368,2022-11-15,102900011013274,4.72
45369,2022-11-15,102900011016701,1.58
45370,2022-11-15,102900011021842,7.0
45371,2022-11-15,102900011022849,1.07
45372,2022-11-15,102900011029688,2.6
45373,2022-11-15,102900011030059,0.53
45374,2022-11-15,102900011030097,1.48
45375,2022-11-15,102900011030110,0.96
45376,2022-11-15,102900011030134,0.63
45377,2022-11-15,102900011030141,1.0
45378,2022-11-15,102900011030905,1.38
45379,2022-11-15,102900011030912,2.49
45380,2022-11-15,102900011030929,1.55
45381,2022-11-15,102900011031100,1.07
45382,2022-11-15,102900011031582,0.82
45383,2022-11-15,102900011031926,2.9
45384,2022-11-15,102900011032022,0.77
45385,2022-11-15,102900011032237,1.05
45386,2022-11-15,102900011032244,4.46
45387,2022-11-15,102900011032251,2.08
45388,2022-11-15,102900011032367,13.02
45389,2022-11-15,102900011032732,9.49
45390,2022-11-15,102900011032848,1.2
45391,2022-11-15,102900011033906,1.15
45392,2022-11-15,102900011033920,2.05
45393,2022-11-15,102900011033944,7.13
45394,2022-11-15,102900011034026,2.31
45395,2022-11-15,102900011034224,0.5
45396,2022-11-15,102900011034231,0.55
45397,2022-11-15,102900011034330,3.92
45398,2022-11-15,102900011035078,13.86
45399,2022-11-15,102900011035764,4.66
45400,2022-11-15,102900011035771,2.57
45401,2022-11-15,102900011035788,1.76
45402,2022-11-15,106949711300259,1.82
45403,2022-11-16,102900005115625,2.65
45404,2022-11-16,102900005115854,2.45
45405,2022-11-16,102900005115878,2.04
45406,2022-11-16,102900005116257,3.52
45407,2022-11-16,102900005116509,3.81
45408,2022-11-16,102900005116530,8.6
45409,2022-11-16,102900005116714,4.75
45410,2022-11-16,102900005116806,3.02
45411,2022-11-16,102900005116837,3.59
45412,2022-11-16,102900005116899,3.78
45413,2022-11-16,102900005118831,2.96
45414,2022-11-16,102900005122654,1.53
45415,2022-11-16,102900011000571,1.2
45416,2022-11-16,102900011008164,1.2
45417,2022-11-16,102900011009277,3.16
45418,2022-11-16,102900011013274,4.72
45419,2022-11-16,102900011016701,2.2
45420,2022-11-16,102900011021842,7.0
45421,2022-11-16,102900011022849,1.02
45422,2022-11-16,102900011029688,2.59
45423,2022-11-16,102900011030059,0.54
45424,2022-11-16,102900011030097,1.0
45425,2022-11-16,102900011030110,0.97
45426,2022-11-16,102900011030134,0.63
45427,2022-11-16,102900011030141,0.77
45428,2022-11-16,102900011030905,1.4
45429,2022-11-16,102900011030912,2.4
45430,2022-11-16,102900011030929,1.56
45431,2022-11-16,102900011031100,1.0
45432,2022-11-16,102900011031582,0.82
45433,2022-11-16,102900011031926,2.9
45434,2022-11-16,102900011032022,1.04
45435,2022-11-16,102900011032237,1.1
45436,2022-11-16,102900011032244,4.27
45437,2022-11-16,102900011032251,2.12
45438,2022-11-16,102900011032367,11.0
45439,2022-11-16,102900011032848,1.2
45440,2022-11-16,102900011033906,0.78
45441,2022-11-16,102900011033920,1.75
45442,2022-11-16,102900011033944,7.14
45443,2022-11-16,102900011034026,2.3
45444,2022-11-16,102900011034224,0.5
45445,2022-11-16,102900011034231,0.5
45446,2022-11-16,102900011034330,3.88
45447,2022-11-16,102900011035078,13.14
45448,2022-11-16,102900011035764,4.29
45449,2022-11-16,102900011035771,2.55
45450,2022-11-16,102900011035788,1.76
45451,2022-11-16,102900011035962,6.05
45452,2022-11-16,102900051009336,13.91
45453,2022-11-16,106949711300259,1.83
45454,2022-11-17,102900005115625,2.58
45455,2022-11-17,102900005115854,2.46
45456,2022-11-17,102900005115878,2.06
45457,2022-11-17,102900005116257,3.44
45458,2022-11-17,102900005116530,8.6
45459,2022-11-17,102900005116714,4.53
45460,2022-11-17,102900005116806,2.63
45461,2022-11-17,102900005116837,3.6
45462,2022-11-17,102900005116899,3.78
45463,2022-11-17,102900005118831,2.96
45464,2022-11-17,102900005122654,1.6
45465,2022-11-17,102900011000571,1.2
45466,2022-11-17,102900011007044,2.61
45467,2022-11-17,102900011007464,8.16
45468,2022-11-17,102900011008164,1.2
45469,2022-11-17,102900011009277,3.14
45470,2022-11-17,102900011012482,5.53
45471,2022-11-17,102900011013274,4.74
45472,2022-11-17,102900011016701,2.24
45473,2022-11-17,102900011021842,7.0
45474,2022-11-17,102900011022764,10.4
45475,2022-11-17,102900011022849,1.0
45476,2022-11-17,102900011029688,2.6
45477,2022-11-17,102900011030059,0.53
45478,2022-11-17,102900011030097,0.95
45479,2022-11-17,102900011030110,1.18
45480,2022-11-17,102900011030134,0.62
45481,2022-11-17,102900011030141,0.7
45482,2022-11-17,102900011030905,1.4
45483,2022-11-17,102900011030912,2.33
45484,2022-11-17,102900011030929,1.61
45485,2022-11-17,102900011031100,1.07
45486,2022-11-17,102900011031582,0.88
45487,2022-11-17,102900011031926,2.9
45488,2022-11-17,102900011032022,1.25
45489,2022-11-17,102900011032237,1.1
45490,2022-11-17,102900011032244,4.28
45491,2022-11-17,102900011032251,2.15
45492,2022-11-17,102900011032732,9.16
45493,2022-11-17,102900011032848,1.2
45494,2022-11-17,102900011033906,0.68
45495,2022-11-17,102900011033920,2.26
45496,2022-11-17,102900011033944,6.82
45497,2022-11-17,102900011034026,1.97
45498,2022-11-17,102900011034224,0.5
45499,2022-11-17,102900011034231,0.43
45500,2022-11-17,102900011034330,3.87
45501,2022-11-17,102900011035078,11.44
45502,2022-11-17,102900011035764,4.3
45503,2022-11-17,102900011035771,2.55
45504,2022-11-17,102900011035788,1.76
45505,2022-11-17,102900011035962,6.33
45506,2022-11-17,106949711300259,1.82
45507,2022-11-18,102900005115625,2.44
45508,2022-11-18,102900005115854,2.45
45509,2022-11-18,102900005115878,2.23
45510,2022-11-18,102900005115908,3.0
45511,2022-11-18,102900005115984,7.88
45512,2022-11-18,102900005116257,3.41
45513,2022-11-18,102900005116509,3.83
45514,2022-11-18,102900005116530,8.6
45515,2022-11-18,102900005116714,4.54
45516,2022-11-18,102900005116790,1.31
45517,2022-11-18,102900005116806,2.6
45518,2022-11-18,102900005116837,3.71
45519,2022-11-18,102900005116899,3.72
45520,2022-11-18,102900005118831,2.37
45521,2022-11-18,102900005122654,1.6
45522,2022-11-18,102900011000571,1.2
45523,2022-11-18,102900011007044,2.62
45524,2022-11-18,102900011008164,1.2
45525,2022-11-18,102900011009277,3.1
45526,2022-11-18,102900011010891,6.8
45527,2022-11-18,102900011012482,5.47
45528,2022-11-18,102900011013274,4.73
45529,2022-11-18,102900011016701,2.09
45530,2022-11-18,102900011021842,7.0
45531,2022-11-18,102900011022849,1.13
45532,2022-11-18,102900011029688,2.6
45533,2022-11-18,102900011030059,0.51
45534,2022-11-18,102900011030097,0.78
45535,2022-11-18,102900011030110,1.21
45536,2022-11-18,102900011030134,0.61
45537,2022-11-18,102900011030141,0.66
45538,2022-11-18,102900011030905,1.48
45539,2022-11-18,102900011030912,2.3
45540,2022-11-18,102900011030929,1.5
45541,2022-11-18,102900011031100,1.06
45542,2022-11-18,102900011031582,0.91
45543,2022-11-18,102900011031926,2.96
45544,2022-11-18,102900011032022,1.01
45545,2022-11-18,102900011032237,0.98
45546,2022-11-18,102900011032244,4.29
45547,2022-11-18,102900011032251,1.6
45548,2022-11-18,102900011032367,10.56
45549,2022-11-18,102900011032732,9.52
45550,2022-11-18,102900011032848,1.2
45551,2022-11-18,102900011033906,0.92
45552,2022-11-18,102900011033920,1.93
45553,2022-11-18,102900011033944,6.51
45554,2022-11-18,102900011034026,1.8
45555,2022-11-18,102900011034224,0.49
45556,2022-11-18,102900011034231,0.44
45557,2022-11-18,102900011034330,3.67
45558,2022-11-18,102900011035078,10.91
45559,2022-11-18,102900011035764,4.3
45560,2022-11-18,102900011035771,2.55
45561,2022-11-18,102900011035788,1.87
45562,2022-11-18,102900011035962,6.33
45563,2022-11-18,106949711300259,1.79
45564,2022-11-19,102900005115625,2.08
45565,2022-11-19,102900005115779,3.67
45566,2022-11-19,102900005115854,2.29
45567,2022-11-19,102900005115878,1.92
45568,2022-11-19,102900005115977,9.54
45569,2022-11-19,102900005115984,0.29
45570,2022-11-19,102900005116257,3.41
45571,2022-11-19,102900005116509,4.08
45572,2022-11-19,102900005116530,8.63
45573,2022-11-19,102900005116714,4.61
45574,2022-11-19,102900005116806,2.4
45575,2022-11-19,102900005116837,3.78
45576,2022-11-19,102900005116899,3.88
45577,2022-11-19,102900005118831,2.23
45578,2022-11-19,102900005122654,1.68
45579,2022-11-19,102900011000571,1.2
45580,2022-11-19,102900011007044,2.59
45581,2022-11-19,102900011008164,0.51
45582,2022-11-19,102900011009277,3.08
45583,2022-11-19,102900011010891,6.8
45584,2022-11-19,102900011011669,4.63
45585,2022-11-19,102900011013274,4.72
45586,2022-11-19,102900011016701,2.16
45587,2022-11-19,102900011021842,7.0
45588,2022-11-19,102900011022849,0.92
45589,2022-11-19,102900011023464,2.0
45590,2022-11-19,102900011029688,3.03
45591,2022-11-19,102900011030059,0.63
45592,2022-11-19,102900011030097,0.94
45593,2022-11-19,102900011030110,0.99
45594,2022-11-19,102900011030134,0.61
45595,2022-11-19,102900011030141,0.55
45596,2022-11-19,102900011030905,1.36
45597,2022-11-19,102900011030912,2.28
45598,2022-11-19,102900011030929,1.5
45599,2022-11-19,102900011031100,1.09
45600,2022-11-19,102900011031582,1.05
45601,2022-11-19,102900011031841,0.1
45602,2022-11-19,102900011031926,2.97
45603,2022-11-19,102900011032022,0.85
45604,2022-11-19,102900011032213,2.2
45605,2022-11-19,102900011032237,0.95
45606,2022-11-19,102900011032244,4.29
45607,2022-11-19,102900011032251,1.42
45608,2022-11-19,102900011032367,10.24
45609,2022-11-19,102900011032732,9.64
45610,2022-11-19,102900011032848,1.2
45611,2022-11-19,102900011033906,0.66
45612,2022-11-19,102900011033920,1.86
45613,2022-11-19,102900011033944,6.48
45614,2022-11-19,102900011033975,0.1
45615,2022-11-19,102900011034026,1.4
45616,2022-11-19,102900011034224,0.47
45617,2022-11-19,102900011034231,0.46
45618,2022-11-19,102900011034330,3.61
45619,2022-11-19,102900011034439,2.1
45620,2022-11-19,102900011035078,9.17
45621,2022-11-19,102900011035764,4.06
45622,2022-11-19,102900011035771,2.66
45623,2022-11-19,102900011035788,1.84
45624,2022-11-19,102900011035962,4.05
45625,2022-11-19,106949711300259,1.79
45626,2022-11-20,102900005115625,2.0
45627,2022-11-20,102900005115878,2.17
45628,2022-11-20,102900005115960,0.67
45629,2022-11-20,102900005115977,9.54
45630,2022-11-20,102900005116257,3.46
45631,2022-11-20,102900005116530,9.0
45632,2022-11-20,102900005116714,4.56
45633,2022-11-20,102900005116806,2.01
45634,2022-11-20,102900005116837,3.87
45635,2022-11-20,102900005116899,3.91
45636,2022-11-20,102900011000571,1.2
45637,2022-11-20,102900011007044,2.59
45638,2022-11-20,102900011009277,3.2
45639,2022-11-20,102900011013274,4.73
45640,2022-11-20,102900011016701,2.28
45641,2022-11-20,102900011021842,7.0
45642,2022-11-20,102900011022849,0.76
45643,2022-11-20,102900011029688,3.6
45644,2022-11-20,102900011030059,1.59
45645,2022-11-20,102900011030097,1.44
45646,2022-11-20,102900011030110,0.96
45647,2022-11-20,102900011030134,0.66
45648,2022-11-20,102900011030141,0.54
45649,2022-11-20,102900011030905,1.18
45650,2022-11-20,102900011030912,2.26
45651,2022-11-20,102900011030929,1.44
45652,2022-11-20,102900011031100,1.11
45653,2022-11-20,102900011031926,2.98
45654,2022-11-20,102900011032022,0.76
45655,2022-11-20,102900011032237,0.94
45656,2022-11-20,102900011032251,1.28
45657,2022-11-20,102900011032848,1.2
45658,2022-11-20,102900011033906,0.68
45659,2022-11-20,102900011033920,1.51
45660,2022-11-20,102900011033944,6.65
45661,2022-11-20,102900011034026,2.1
45662,2022-11-20,102900011034224,0.51
45663,2022-11-20,102900011034231,0.47
45664,2022-11-20,102900011034330,3.6
45665,2022-11-20,102900011034439,2.1
45666,2022-11-20,102900011035078,7.5
45667,2022-11-20,102900011035764,3.96
45668,2022-11-20,102900011035771,2.75
45669,2022-11-20,102900011035962,0.1
45670,2022-11-20,106949711300259,1.63
45671,2022-11-21,102900005115250,0.11
45672,2022-11-21,102900005115625,2.02
45673,2022-11-21,102900005115779,3.72
45674,2022-11-21,102900005115878,1.72
45675,2022-11-21,102900005115960,0.67
45676,2022-11-21,102900005115977,9.54
45677,2022-11-21,102900005115984,3.06
45678,2022-11-21,102900005116226,3.05
45679,2022-11-21,102900005116233,6.36
45680,2022-11-21,102900005116257,3.39
45681,2022-11-21,102900005116509,5.03
45682,2022-11-21,102900005116530,8.95
45683,2022-11-21,102900005116547,4.31
45684,2022-11-21,102900005116714,4.32
45685,2022-11-21,102900005116790,1.03
45686,2022-11-21,102900005116806,2.01
45687,2022-11-21,102900005116837,3.6
45688,2022-11-21,102900005116899,3.57
45689,2022-11-21,102900005118817,3.76
45690,2022-11-21,102900005118831,2.0
45691,2022-11-21,102900005119944,7.13
45692,2022-11-21,102900005122654,1.72
45693,2022-11-21,102900005123880,3.11
45694,2022-11-21,102900005125808,8.05
45695,2022-11-21,102900005125815,6.54
45696,2022-11-21,102900011000328,4.1
45697,2022-11-21,102900011007044,2.59
45698,2022-11-21,102900011008164,1.07
45699,2022-11-21,102900011009246,7.35
45700,2022-11-21,102900011009277,3.16
45701,2022-11-21,102900011009970,2.03
45702,2022-11-21,102900011012482,5.48
45703,2022-11-21,102900011013274,4.72
45704,2022-11-21,102900011016701,2.0
45705,2022-11-21,102900011021842,7.0
45706,2022-11-21,102900011022849,0.76
45707,2022-11-21,102900011023464,1.68
45708,2022-11-21,102900011027479,3.92
45709,2022-11-21,102900011029688,3.6
45710,2022-11-21,102900011030059,1.59
45711,2022-11-21,102900011030097,1.43
45712,2022-11-21,102900011030110,0.95
45713,2022-11-21,102900011030134,0.66
45714,2022-11-21,102900011030141,0.54
45715,2022-11-21,102900011030905,1.32
45716,2022-11-21,102900011030912,2.26
45717,2022-11-21,102900011030929,1.4
45718,2022-11-21,102900011031100,1.09
45719,2022-11-21,102900011031582,1.32
45720,2022-11-21,102900011031926,2.97
45721,2022-11-21,102900011031995,0.1
45722,2022-11-21,102900011032022,0.69
45723,2022-11-21,102900011032213,2.06
45724,2022-11-21,102900011032237,0.99
45725,2022-11-21,102900011032244,2.9
45726,2022-11-21,102900011032251,1.3
45727,2022-11-21,102900011032732,9.51
45728,2022-11-21,102900011032848,1.15
45729,2022-11-21,102900011033906,2.02
45730,2022-11-21,102900011033920,1.47
45731,2022-11-21,102900011033944,6.62
45732,2022-11-21,102900011034026,2.0
45733,2022-11-21,102900011034224,0.41
45734,2022-11-21,102900011034330,3.44
45735,2022-11-21,102900011034439,2.1
45736,2022-11-21,102900011035078,7.5
45737,2022-11-21,102900011035511,5.0
45738,2022-11-21,102900011035962,0.1
45739,2022-11-21,102900051009336,0.1
45740,2022-11-21,106949711300259,1.58
45741,2022-11-21,106971533455008,1.78
45742,2022-11-22,102900005115625,1.99
45743,2022-11-22,102900005115878,1.79
45744,2022-11-22,102900005115960,0.67
45745,2022-11-22,102900005115977,9.58
45746,2022-11-22,102900005116257,3.39
45747,2022-11-22,102900005116509,5.27
45748,2022-11-22,102900005116530,9.0
45749,2022-11-22,102900005116714,3.96
45750,2022-11-22,102900005116806,2.02
45751,2022-11-22,102900005116837,3.6
45752,2022-11-22,102900005116899,3.92
45753,2022-11-22,102900005118831,2.0
45754,2022-11-22,102900005122654,1.53
45755,2022-11-22,102900011000571,1.2
45756,2022-11-22,102900011007044,2.57
45757,2022-11-22,102900011008164,2.26
45758,2022-11-22,102900011009277,2.87
45759,2022-11-22,102900011012482,5.45
45760,2022-11-22,102900011013274,4.72
45761,2022-11-22,102900011016701,1.83
45762,2022-11-22,102900011021842,7.0
45763,2022-11-22,102900011022849,1.01
45764,2022-11-22,102900011029688,3.6
45765,2022-11-22,102900011030059,1.59
45766,2022-11-22,102900011030097,1.51
45767,2022-11-22,102900011030110,0.94
45768,2022-11-22,102900011030134,0.62
45769,2022-11-22,102900011030141,0.51
45770,2022-11-22,102900011030912,2.25
45771,2022-11-22,102900011030929,1.4
45772,2022-11-22,102900011031100,1.07
45773,2022-11-22,102900011031926,2.97
45774,2022-11-22,102900011032022,0.68
45775,2022-11-22,102900011032237,1.07
45776,2022-11-22,102900011032244,2.55
45777,2022-11-22,102900011032251,1.46
45778,2022-11-22,102900011032732,9.35
45779,2022-11-22,102900011032848,1.65
45780,2022-11-22,102900011033906,2.48
45781,2022-11-22,102900011033920,1.31
45782,2022-11-22,102900011033944,6.62
45783,2022-11-22,102900011034026,2.24
45784,2022-11-22,102900011034224,0.69
45785,2022-11-22,102900011034231,0.68
45786,2022-11-22,102900011034330,3.43
45787,2022-11-22,102900011035078,7.5
45788,2022-11-22,102900011035771,2.81
45789,2022-11-22,106949711300259,1.58
45790,2022-11-23,102900005115625,2.09
45791,2022-11-23,102900005115878,2.16
45792,2022-11-23,102900005115960,0.67
45793,2022-11-23,102900005115977,7.72
45794,2022-11-23,102900005116257,3.57
45795,2022-11-23,102900005116509,5.27
45796,2022-11-23,102900005116530,9.0
45797,2022-11-23,102900005116714,3.96
45798,2022-11-23,102900005116837,3.43
45799,2022-11-23,102900005116899,3.78
45800,2022-11-23,102900005118831,2.15
45801,2022-11-23,102900005122654,2.48
45802,2022-11-23,102900011000571,1.2
45803,2022-11-23,102900011007044,2.59
45804,2022-11-23,102900011008164,3.16
45805,2022-11-23,102900011009277,3.11
45806,2022-11-23,102900011011669,4.09
45807,2022-11-23,102900011013274,4.72
45808,2022-11-23,102900011016701,2.05
45809,2022-11-23,102900011021842,7.0
45810,2022-11-23,102900011022849,0.89
45811,2022-11-23,102900011030059,1.59
45812,2022-11-23,102900011030097,1.54
45813,2022-11-23,102900011030110,1.32
45814,2022-11-23,102900011030134,0.61
45815,2022-11-23,102900011030141,0.57
45816,2022-11-23,102900011030905,1.42
45817,2022-11-23,102900011030912,2.26
45818,2022-11-23,102900011030929,1.5
45819,2022-11-23,102900011031100,1.01
45820,2022-11-23,102900011031926,2.99
45821,2022-11-23,102900011032022,0.74
45822,2022-11-23,102900011032237,1.07
45823,2022-11-23,102900011032244,2.55
45824,2022-11-23,102900011032251,1.12
45825,2022-11-23,102900011032367,10.22
45826,2022-11-23,102900011032732,9.39
45827,2022-11-23,102900011032848,1.2
45828,2022-11-23,102900011033906,2.03
45829,2022-11-23,102900011033920,1.1
45830,2022-11-23,102900011033944,6.49
45831,2022-11-23,102900011034026,2.13
45832,2022-11-23,102900011034224,0.52
45833,2022-11-23,102900011034231,0.6
45834,2022-11-23,102900011034330,3.43
45835,2022-11-23,102900011035078,7.5
45836,2022-11-23,102900011035511,5.0
45837,2022-11-23,102900011035764,4.02
45838,2022-11-23,102900011035771,2.95
45839,2022-11-23,106949711300259,1.66
45840,2022-11-24,102900005115878,1.96
45841,2022-11-24,102900005115960,0.67
45842,2022-11-24,102900005116257,3.6
45843,2022-11-24,102900005116509,5.27
45844,2022-11-24,102900005116530,9.0
45845,2022-11-24,102900005116547,4.31
45846,2022-11-24,102900005116714,3.96
45847,2022-11-24,102900005116837,3.43
45848,2022-11-24,102900005116899,3.78
45849,2022-11-24,102900005118817,3.67
45850,2022-11-24,102900005118831,2.15
45851,2022-11-24,102900005122654,2.18
45852,2022-11-24,102900005123880,3.1
45853,2022-11-24,102900011000571,1.2
45854,2022-11-24,102900011001561,0.01
45855,2022-11-24,102900011007044,2.59
45856,2022-11-24,102900011007471,9.17
45857,2022-11-24,102900011008164,1.78
45858,2022-11-24,102900011009246,7.37
45859,2022-11-24,102900011009277,2.85
45860,2022-11-24,102900011011669,4.16
45861,2022-11-24,102900011012482,5.44
45862,2022-11-24,102900011013274,4.72
45863,2022-11-24,102900011016701,1.77
45864,2022-11-24,102900011021842,7.0
45865,2022-11-24,102900011030059,1.53
45866,2022-11-24,102900011030097,1.64
45867,2022-11-24,102900011030134,0.58
45868,2022-11-24,102900011030141,0.6
45869,2022-11-24,102900011030905,1.42
45870,2022-11-24,102900011030912,2.32
45871,2022-11-24,102900011030929,1.54
45872,2022-11-24,102900011031100,0.85
45873,2022-11-24,102900011031926,3.0
45874,2022-11-24,102900011032022,0.57
45875,2022-11-24,102900011032213,1.36
45876,2022-11-24,102900011032237,0.76
45877,2022-11-24,102900011032244,2.55
45878,2022-11-24,102900011032251,1.21
45879,2022-11-24,102900011032367,0.39
45880,2022-11-24,102900011032732,9.39
45881,2022-11-24,102900011032848,1.2
45882,2022-11-24,102900011033906,0.04
45883,2022-11-24,102900011033920,1.38
45884,2022-11-24,102900011033944,6.54
45885,2022-11-24,102900011034026,2.04
45886,2022-11-24,102900011034224,0.65
45887,2022-11-24,102900011034231,0.82
45888,2022-11-24,102900011034330,3.42
45889,2022-11-24,102900011035078,7.42
45890,2022-11-24,102900011035764,4.15
45891,2022-11-24,102900011035771,2.3
45892,2022-11-24,106949711300259,1.79
45893,2022-11-25,102900005115625,2.06
45894,2022-11-25,102900005115779,0.01
45895,2022-11-25,102900005115823,1.61
45896,2022-11-25,102900005115908,3.0
45897,2022-11-25,102900005115960,0.65
45898,2022-11-25,102900005116257,3.34
45899,2022-11-25,102900005116509,5.27
45900,2022-11-25,102900005116530,8.69
45901,2022-11-25,102900005116547,4.31
45902,2022-11-25,102900005116714,5.55
45903,2022-11-25,102900005116837,2.98
45904,2022-11-25,102900005116899,3.21
45905,2022-11-25,102900005116943,7.83
45906,2022-11-25,102900005118817,4.97
45907,2022-11-25,102900005118831,1.92
45908,2022-11-25,102900005123880,1.87
45909,2022-11-25,102900005125808,6.86
45910,2022-11-25,102900011000571,1.2
45911,2022-11-25,102900011008164,0.46
45912,2022-11-25,102900011009277,3.13
45913,2022-11-25,102900011013274,4.72
45914,2022-11-25,102900011016701,1.52
45915,2022-11-25,102900011021842,7.0
45916,2022-11-25,102900011029688,0.01
45917,2022-11-25,102900011030059,1.59
45918,2022-11-25,102900011030097,1.62
45919,2022-11-25,102900011030134,0.54
45920,2022-11-25,102900011030141,0.79
45921,2022-11-25,102900011030905,1.44
45922,2022-11-25,102900011030912,2.57
45923,2022-11-25,102900011030929,1.42
45924,2022-11-25,102900011031100,1.05
45925,2022-11-25,102900011031926,3.01
45926,2022-11-25,102900011032022,0.73
45927,2022-11-25,102900011032213,1.36
45928,2022-11-25,102900011032237,0.89
45929,2022-11-25,102900011032244,2.66
45930,2022-11-25,102900011032251,1.63
45931,2022-11-25,102900011032732,9.38
